age,income,employment_years,credit_utilization,num_late_payments,num_credit_lines,transaction_count,avg_transaction_amount,max_transaction_amount,essentials_spend_annual,discretionary_spend_annual,risky_spend_annual,fraud_flag,label,too_many_credit_lines,too_many_transactions,big_avg_txn,essentials_ratio,discretionary_ratio,risky_ratio,high_risk_utilization,suspicious_spike,transaction_ratio,income_per_txn,utilization_bucket,combined_fraud_score
37.86502775262066,62984.46245210559,0.6557892212615534,0.2639644320402215,1,4,42,75.94794695918165,602.4145074791035,19304.267775601256,15071.188270994682,21113.61961635934,0,creditworthy,0,0,0,0.30649253837760454,0.23928422477552738,0.33521949372957277,0,0,7.931939225044924,1499.6300226779897,0,0.0
27.422890710441003,67943.91879405481,10.975792178331531,0.22351415888456408,0,6,42,105.18754231766269,526.4867611375191,36381.754792574364,5748.388745216624,2758.0338506829657,0,creditworthy,1,0,0,0.5354674183912741,0.08460490426753264,0.04059279917312784,0,0,5.0052196727092255,1617.7123137224405,0,0.0
46.22544912103189,45336.27075401252,3.496670911016173,0.27642704708167387,0,2,34,37.335882887531106,118.1670412763495,14618.1815517283,7320.615820000723,19805.364742450336,0,creditworthy,0,0,0,0.32243899439196966,0.16147370963879584,0.43685473932062646,0,0,3.1649723797168012,1333.4196888409656,0,0.0
25.791563500289776,86479.73526580066,2.983277059530509,0.32112925534140707,1,2,40,33.90897627008405,164.8790230821047,51590.126039958006,20291.092542119222,8710.155368060525,0,creditworthy,0,0,0,0.5965574001908783,0.2346340732833964,0.10071903366943274,0,0,4.862400354007965,2161.9933275951835,1,0.0
40.08863595004755,30484.68673995318,4.407813802699802,0.557406885681536,1,2,34,133.3911637442202,960.2150619659338,15316.693352878645,11624.454618844551,3671.197307434152,0,not_creditworthy,0,0,0,0.5024389288639851,0.38132111107535965,0.12042758840300824,0,0,7.198490723183672,896.6084071571993,2,0.0
18.403298761202244,25712.5023958036,4.901265265759135,0.16218908617481992,0,9,46,47.5881313756376,101.40272996778572,13525.67396265638,4806.4349217603185,8589.555104282077,0,not_creditworthy,1,0,0,0.5260349130521733,0.18692987744194905,0.3340614216277087,0,0,2.1308407139696475,558.9674312355689,0,0.0
24.718139511015696,59489.03637119944,0.37240993627832486,0.15480747939205203,0,10,40,47.017628243193556,285.7413941462914,22233.50127524835,4325.884702707082,14258.809316490366,0,creditworthy,1,0,0,0.37374115687707726,0.07271734367391207,0.23968801960883376,0,0,6.0773245853874345,1487.2258720993393,0,0.0
39.96861235869123,75941.9660522431,5.7382336476219,0.20960392282734935,0,3,41,35.38501554015718,187.10912511066735,38134.988676322035,14114.308528939324,19342.71064357788,0,creditworthy,0,0,0,0.502159618169294,0.18585650678366358,0.2547038435904683,0,0,5.2878066313272445,1852.2430292682943,0,0.0
45.38466579995411,88678.55382915738,1.3849088294575522,0.10686653718771086,0,10,48,102.37859166721593,308.9118353516251,27753.37060845417,8957.368539910698,6455.438899849305,0,creditworthy,1,0,0,0.312965981172958,0.10100941155475317,0.07279594243511413,0,0,3.0173479367483633,1847.469832951824,0,0.0
39.7136828118997,45822.3147426212,6.2579893063476675,0.36441921405229005,0,4,42,57.88178789786326,399.665563023814,25264.02857412709,5979.645493852081,18549.356557844636,0,creditworthy,0,0,0,0.551347715965048,0.13049636464915798,0.40481055271060573,0,0,6.9048585165371055,1091.0074678955652,1,0.0
36.843517176117594,76573.61666862591,8.644903569908596,0.06985421523280302,1,10,43,18.940173735875145,79.80078048928847,26868.704083856665,20393.98288907913,23918.273066102807,0,not_creditworthy,1,0,0,0.3508872279048894,0.2663317181042686,0.3123565805869838,0,0,4.213307511790556,1780.7817415777715,0,0.0
34.98896304410711,54229.83060998585,8.147144729977397,0.5752524381494897,1,8,43,32.221803426675756,121.24459416646235,27614.23213466653,3991.2262256528957,4139.753491489588,0,not_creditworthy,1,0,0,0.5092074200407414,0.07359835316993144,0.0763372012202258,0,0,3.7628120561146012,1261.158822065745,2,0.0
23.214780096325725,51547.45400118361,4.020404515374513,0.28165155884564697,1,4,45,117.24477896596596,817.049688384395,18935.655693792094,10961.736957053803,9962.044972441447,0,creditworthy,0,0,0,0.3673441503626922,0.2126533146833877,0.19325968983879288,0,0,6.9687510917037825,1145.4989523485478,0,0.0
30.801557916052914,72673.19874973345,3.671615900233151,0.37944115369394515,0,11,44,58.901589478619464,343.4640198128267,23294.37286094443,19135.69297715749,29585.322221598704,0,creditworthy,1,0,0,0.3205359508234022,0.26331155510014437,0.407100867034563,0,0,5.831150178151807,1651.663570410679,1,0.0
33.393612290402125,68046.4575682684,0.7708631748212545,0.045659631002925305,0,10,38,103.08166412896892,761.7275752429198,30243.119020520764,13449.412097031898,19630.992860698192,0,creditworthy,1,0,0,0.4444481035582868,0.1976504373257193,0.2884939725292045,0,0,7.389554430362537,1790.6962046729525,0,0.0
48.57122226218916,23472.15686031501,7.465972538187141,0.3907392159198113,2,10,34,67.03053438151973,387.3897162947873,8233.700802637859,1330.7356887177045,1484.3299499831835,0,creditworthy,1,0,0,0.3507858630668921,0.05669422271589024,0.06323790177244175,0,0,5.779302135808249,690.3575344105141,1,0.0
41.43618289568462,84530.80699451792,1.5832163455430326,0.32590294062100394,0,7,42,21.39597946995923,137.89507534051137,43857.38879551826,33383.90164142704,16285.768879649553,0,not_creditworthy,1,0,0,0.5188331964918271,0.3949317749113309,0.19266075243447134,0,0,6.444905646372284,2012.6382138542788,1,0.0
20.36959844637266,82601.82708294904,3.432798854498613,0.3450841502829877,1,5,37,72.31450587158308,507.55204180113026,30667.55993967798,14743.64295079792,10649.048631097541,0,creditworthy,0,0,0,0.37126975301055076,0.17849051856702652,0.12892025524174922,0,0,7.018675280500037,2232.4817527153323,1,0.0
41.24083969394795,42488.74596980941,1.6722899833187106,0.23701367390107056,1,9,42,48.45898560124857,112.83373457276049,17111.992624003444,13702.70620821421,11198.254063784874,0,not_creditworthy,1,0,0,0.4027417668612699,0.32250201541905316,0.26355812128412287,0,0,2.3284377674099623,1011.6367847183959,0,0.0
34.149177195836835,62916.07066874818,0.718360974536481,0.4243518655493258,0,4,44,32.96902045890506,219.45148493026952,29585.135610457593,10316.742733860927,26629.035214546297,0,creditworthy,0,0,0,0.4702317753718679,0.1639762722630024,0.4232469531405477,0,0,6.656293551320883,1429.9106645190345,1,0.0
31.230779996940413,64880.60372565478,4.965287867379612,0.12881200099088816,1,3,34,35.356923793761574,200.9064874504812,25010.85528525922,14030.811077020222,14518.390832225012,0,creditworthy,0,0,0,0.38549048326725194,0.2162558649443635,0.22377089605071673,0,0,5.6822387303866835,1908.2529946294644,0,0.0
44.11676288840868,60213.47531647814,0.27931879862958187,0.3299114686361586,0,2,45,101.29966886611385,244.8460383558415,24892.03602654262,11197.434850321159,13387.719281260797,0,creditworthy,0,0,0,0.41339643485612293,0.18596227491076045,0.2223375948767858,0,0,2.417046755230798,1338.077199520021,1,0.0
48.30999522495951,43993.8969230916,6.904449639590402,0.06675553056618239,1,1,40,60.36496366720486,304.931653987695,23962.883113941534,7474.067290460895,19956.596964570694,0,creditworthy,0,0,0,0.544686531299735,0.16988873032450108,0.45362194212993706,0,0,5.051467447530182,1099.847395581105,0,0.0
47.31280119116199,41567.53264123897,1.9105996627694828,0.10571078303232644,1,11,44,57.275545950571,142.88808050853632,14705.05317374953,2396.2843744310776,12151.472237895265,0,not_creditworthy,1,0,0,0.35376295485979714,0.05764798202133571,0.2923308521215308,0,0,2.494748424346768,944.7166294664169,0,0.0
29.607824767773614,54488.91858017109,0.0006735103820133685,0.5357995621053333,1,6,29,142.37465046519156,913.4306545674608,17690.398288983848,9590.448978477363,15661.94781618947,0,not_creditworthy,1,0,0,0.3246604768386218,0.1760073282458461,0.2874336328194542,0,0,6.415683165277358,1878.928162111825,2,0.0
34.907876241487855,78454.58038518729,3.5782845640222263,0.15957134377575058,2,10,37,28.564891426689954,150.79435558533794,31264.72579020234,28347.326403026156,10853.080830100464,0,creditworthy,1,0,0,0.3985073355348263,0.36132149663523006,0.13833584701717755,0,0,5.27901009857966,2120.3940071565753,0,0.0
41.31263431403564,65872.00309188865,0.23992496180626088,0.12287989871766321,2,2,37,46.70506433640692,360.6304091588327,28147.96524022576,19210.757401656294,20274.35824594263,0,not_creditworthy,0,0,0,0.42731303009767646,0.291637668503362,0.3077841464355195,0,0,7.721441059150362,1780.324359772008,0,0.0
47.75545127122359,47587.713358277884,1.6159905495488984,0.3099564477393271,0,8,32,30.64541948378172,94.96440067237415,22023.48831834051,4801.505134945153,13904.945632893317,0,not_creditworthy,1,0,0,0.4627977846312451,0.1008980006812837,0.2921961290283841,0,0,3.098812128312338,1487.115995973809,1,0.0
33.2082576215471,70433.97421296689,6.137512127966616,0.5006741240171694,0,6,37,71.31983969916146,401.97293151481955,28999.576567696542,18094.787433660862,14400.73459406372,0,not_creditworthy,1,0,0,0.41172710884665653,0.2569042516143113,0.20445722046461054,0,0,5.636200636095164,1903.6208732255682,2,0.0
36.14341023336183,15000.0,0.32370402329413395,0.19253338124350866,1,5,37,58.037852969215606,189.75434284112103,8054.602651002622,5434.212014731576,7431.612409358977,0,not_creditworthy,0,0,0,0.5369735100310432,0.362280800957953,0.49544082725756905,0,0,3.269492751089149,405.4053944485029,0,0.0
26.936650259939718,77975.31400744207,9.142277821073932,0.6798139772747848,2,2,30,37.943056994797765,215.6831302737233,24312.379021500903,23003.64665641871,34474.95834702946,0,not_creditworthy,0,0,0,0.31179584629654333,0.295011914333916,0.4421265728188924,0,0,5.68438975855069,2599.177046942167,2,0.0
26.037933759193294,20205.72442443801,0.019136185981980285,0.16580692395614124,2,7,47,41.75740888298967,264.5706923698978,8678.970095008825,2061.782771582951,7623.564908962584,0,not_creditworthy,1,0,0,0.4295302614383095,0.10203953731979382,0.37729728211896685,0,0,6.335898062434029,429.90902116019123,0,0.0
46.125258223941984,47751.18117193736,1.4172808654574776,0.44532573170634104,1,2,30,94.50807280753283,598.5976864878988,19801.305782021987,16891.56843105916,13050.366218402105,0,not_creditworthy,0,0,0,0.41467677438823725,0.35374137384966586,0.2732993383166469,0,0,6.333825908958344,1591.7059860077125,1,0.0
51.56240028570823,32606.602107477123,6.752784231555521,0.28710346659034747,1,5,38,111.46278527962758,768.0280738220447,16116.580887173071,5071.644086094496,7708.504075091349,0,not_creditworthy,0,0,0,0.494273547226899,0.15554040464633268,0.23640930292111847,0,0,6.8904438822773235,858.0684539318072,0,0.0
37.27989878419666,29106.37048558189,1.9009619755987486,0.20515210248463084,3,2,42,32.09835364821649,228.5820497375641,17169.349519418087,6081.096494035944,2928.0928275767137,0,not_creditworthy,0,0,0,0.5898828755489524,0.2089266505021416,0.1005997236559114,0,0,7.121301145891135,693.0088045850736,0,0.0
48.03532897892024,78216.53574757038,0.5373269137189676,0.3569482999794101,0,11,45,236.9458101117881,583.7468908982518,35440.899595451265,18314.39917742153,12499.89112963768,0,not_creditworthy,1,0,1,0.45311262198286567,0.23414996588820766,0.15981136226512244,0,0,2.46363034720562,1738.1452002094486,1,0.0
41.61636025047634,45645.97597376217,2.23326333782404,0.08720531597496316,1,10,47,15.238141352735727,61.86080347279764,27207.879845497835,15870.070208828713,17767.275835685985,0,not_creditworthy,1,0,0,0.5960630540694578,0.34767731152475156,0.3892407919048456,0,0,4.059602676023806,971.1909575015153,0,0.0
31.548802453948756,61930.07763461432,1.5762481924437801,0.23791157291652001,1,11,41,20.630855784309173,126.31726531078353,24194.521837981152,23289.58745654985,14388.647668895166,0,not_creditworthy,1,0,0,0.39067481846765095,0.376062623295609,0.23233698742564862,0,0,6.1227348253832234,1510.4896615640162,0,0.0
41.61395605508414,54061.58842241632,9.248380685685145,0.2125906368597829,1,11,44,40.325475974671036,201.28532807031058,16719.110609788633,20293.558360310595,23912.092710612214,0,not_creditworthy,1,0,0,0.3092604397570178,0.37537850721975113,0.442312063110874,0,0,4.9915176005665245,1228.6724362214518,0,0.0
53.38036566465969,64540.81654446243,1.8796377264691988,0.338047471227676,1,2,39,27.266350443428696,85.72692399894956,22569.85579341964,3406.720101354013,5323.097868166898,0,creditworthy,0,0,0,0.3496989502375055,0.05278396344667139,0.0824764568080312,0,0,3.14405556521975,1654.8926894761473,1,0.0
37.64173960890049,56536.43782120511,7.777885788656754,0.29052756084271986,0,7,32,24.50684316514072,130.28468684196707,23662.61739026198,21068.923756245757,14648.03003104097,0,creditworthy,1,0,0,0.4185374654249672,0.37266096994831854,0.25909007704209913,0,0,5.316257204070689,1766.7636267012965,0,0.0
53.64643655814006,29340.155516228606,11.122204538520142,0.3479181328972756,0,9,40,109.6261047508874,487.24571079809954,11586.43248206318,2025.51049000112,9594.617708758009,0,creditworthy,1,0,0,0.3949001727431063,0.06903543809819739,0.32701318515929567,0,0,4.444613876053473,733.5038695681185,1,0.0
18.0,74925.3363889428,2.8441933627164815,0.42219960770511716,0,5,51,73.1639709128973,317.54843703309143,24659.144940242662,10715.880043575167,19724.525144868236,0,creditworthy,0,0,0,0.32911623929062067,0.14302077988419357,0.2632557435873702,0,0,4.340229606603878,1469.12421411409,1,0.0
46.21902504375224,45124.86833677375,12.036570365805982,0.24249642318363557,1,7,40,53.67862281326679,368.1560318457513,19394.579619267508,10389.809115709548,20113.10942147039,0,creditworthy,1,0,0,0.4297980322976904,0.23024574914963913,0.4457211768667662,0,0,6.858522176843898,1128.1216802163017,0,0.0
38.870470682381715,23868.362026804978,2.3685970527975804,0.3024763373927353,1,4,31,33.11480164990824,147.21483116593106,9581.589501524384,5202.682133232493,11812.118403242313,0,creditworthy,0,0,0,0.4014347314810501,0.2179739911424056,0.49488600807554445,0,0,4.4455898687452695,769.9471373179948,1,0.0
35.00992649534132,46437.69678068175,16.63208476084358,0.5685546252018753,0,2,35,21.42416771449089,46.24893000228093,15639.555287930354,12150.350356132032,3100.1333907745116,0,creditworthy,0,0,0,0.3367857661299791,0.26164842785495285,0.06675898258583357,0,0,2.1587269321212474,1326.7912986825843,2,0.0
38.91760776535502,85015.19581268622,0.46765120906180757,0.29393240112032726,0,3,49,20.53933397633492,48.23416180826128,33056.89549654453,18516.835046839984,6263.741350416826,0,creditworthy,0,0,0,0.388835139178999,0.2178061800553901,0.07367790299682465,0,0,2.348379919010809,1735.0039607690258,0,0.0
18.124310853991073,72004.43484226985,5.808068223299942,0.23718069472344744,0,2,39,109.26316202092964,779.8619127827021,40749.52860958374,27147.939202118097,5318.162278598693,0,creditworthy,0,0,0,0.5659308165987575,0.37703148786891116,0.07385881564343358,0,0,7.137464184826111,1846.267512718009,0,0.0
35.80328112162488,48026.957311842816,3.404255841155766,0.4348483136027772,0,5,39,106.26121007786253,824.9700469979576,18760.03358423697,6444.8381082073665,16510.552597362726,0,creditworthy,0,0,0,0.39061465963866876,0.13419209687231137,0.3437767770674005,0,0,7.763604787013614,1231.4604123174977,1,0.0
41.57112571511746,48014.84591363143,2.4522465688125656,0.24766475341982122,2,6,36,41.06996061191141,251.7775872224707,24688.591664940017,7005.781006957334,9248.201256590273,0,creditworthy,1,0,0,0.5141866269619066,0.1459086429104312,0.19261128678894907,0,0,6.130455869465637,1333.7456827746041,0,0.0
52.77894044741516,48567.298975652346,5.008043337026638,0.5915252921662858,2,7,48,14.02574350110467,58.71470440010611,23487.831744169638,18079.579059142987,17937.07806425246,0,not_creditworthy,1,0,0,0.483614123887369,0.3722582774849049,0.3693241840126895,0,0,4.186209466134345,1011.8187075798675,2,0.0
32.81729781726352,96534.95967121681,6.084565713175621,0.4941427378687358,0,3,26,77.65429372294514,592.6266551129273,41331.86278698375,7419.564036166326,20145.014015369117,0,creditworthy,0,0,0,0.42815434871807634,0.07685882981004352,0.20868102171245784,0,0,7.631601796491742,3712.8829214743805,1,0.0
29.915063971068125,62638.70904463107,0.021864082458732063,0.19275092244199293,0,4,38,41.1880429019079,246.17345754678044,23283.28990877513,16495.671491137102,19889.499748313563,0,creditworthy,0,0,0,0.3717076910351666,0.26334628766247925,0.31752729344764197,0,0,5.976818373143894,1648.3870367432642,0,0.0
32.982429564154636,63600.83294382139,0.913326611856045,0.21570858057122805,2,8,46,97.29147927736605,687.4617185854058,26121.142557221203,18355.682686883752,24628.177430165146,0,not_creditworthy,1,0,0,0.4107044097973261,0.28860758321842606,0.3872304227765693,0,0,7.066001222568893,1382.6267730694483,0,0.0
47.15402117702074,75605.66908063684,6.242167656343332,0.4548274324248505,0,4,41,20.237226159524006,133.46681000858499,36111.69933677595,17157.920540861145,21065.68974640716,0,creditworthy,0,0,0,0.4776321640349955,0.22693960319740725,0.2786257962172259,0,0,6.595113498331864,1844.040664307224,1,0.0
41.287511096596845,59775.78318053027,5.488844425837361,0.43203347294911104,0,7,32,53.36372078588155,228.12114908679587,24222.699388578505,17513.17815196692,16399.890159255312,0,creditworthy,1,0,0,0.4052259644180274,0.2929811575831967,0.2743567593159132,0,0,4.274835814528025,1867.9931660167847,1,0.0
32.70239796232961,49819.15708358594,16.913964705202705,0.4727380263938699,2,6,37,18.593064412998157,90.58937395637213,18157.534879356896,5503.229650485611,2652.113829504788,0,creditworthy,1,0,0,0.36446893006495373,0.11046412610197116,0.05323481938889233,0,0,4.8722129430600685,1346.4636685708722,1,0.0
43.13267433113356,51073.003018300435,7.157249288783703,0.2538973946761992,1,7,40,27.90557148800937,86.97588781563593,17106.331603188697,17794.921160159407,10790.860055966381,0,not_creditworthy,1,0,0,0.33493882466093156,0.348421281463217,0.2112830540214862,0,0,3.116792814517897,1276.8250435368848,0,0.0
38.9707754934804,53567.97481171872,15.056535441884396,0.28572136176326274,2,1,59,27.344564521302026,102.59911950639379,30208.592394552365,5303.711152866668,14861.406378532038,0,creditworthy,0,0,0,0.5639300813623422,0.09900899131261166,0.27743080507504037,0,0,3.7520844654294025,907.9317610811349,0,0.0
47.68644990532889,54255.55526980317,6.062386014385437,0.23179228060444987,1,3,45,40.57061627796591,270.55545827649553,23443.494078516655,10323.98336737948,12824.418400759303,0,creditworthy,0,0,0,0.4320938927176076,0.1902843555070052,0.23637060457218426,0,0,6.668753803345148,1205.6789792027598,0,0.0
